Year,ID,Party,VCF0228,VCF0231,VCF0290,VCF0211,VCF0218,VCF0212,VCF0224,VCF0204,VCF0234,VCF0206,VCF0207,VCF0217,VCF0227,VCF0219,VCF0232,VCF0233,VCF0253,VCF0209,VCF0210,VCF0210,VCF0220,VCF0223
2012,6060,Strong Democrat,40,70,50,50,70,50,30,60,60,97,97,97,97,60,50,40,50,40,50,50,50,50
2012,6061,Strong Democrat,70,70,55,55,80,75,30,60,50,85,90,85,85,90,60,35,75,45,75,75,60,70
2012,6062,Strong Democrat,30,30,49,85,97,97,0,40,0,40,40,50,40,97,85,40,40,40,70,70,97,97
2012,6063,Strong Democrat,40,70,60,75,90,40,30,60,40,85,75,90,85,97,60,50,70,0,95,95,60,60
2012,6064,Strong Democrat,70,70,49,85,97,30,0,70,50,95,95,97,97,70,70,85,70,60,70,70,70,70
2012,6065,Strong Republican,15,15,40,0,10,97,70,50,97,70,70,70,70,50,30,0,40,50,0,0,50,60
2012,6066,Independent,99,99,60,99,50,99,70,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6067,Strong Democrat,70,40,56,97,97,50,15,0,50,97,97,97,97,97,97,97,97,97,97,97,50,97
2012,6068,Weak Democrat,40,50,43,50,70,50,15,50,50,70,85,97,50,85,97,50,50,50,50,50,50,85
2012,6069,Strong Democrat,70,65,73,75,85,90,60,85,97,97,97,97,97,90,85,97,85,55,75,75,97,97
2012,6070,Weak Democrat,97,70,68,85,85,70,50,85,70,60,50,60,60,70,70,60,85,85,70,70,97,85
2012,6071,Weak Democrat,65,60,50,50,85,65,15,70,85,97,40,30,50,70,55,30,50,60,60,60,50,50
2012,6072,Weak Republican,20,30,58,60,30,90,85,70,60,20,90,50,85,95,95,50,50,30,0,0,5,40
2012,6073,Weak Republican,30,40,50,40,40,50,60,50,50,60,70,50,70,40,40,40,50,50,40,40,30,60
2012,6074,Strong Republican,85,70,73,60,60,70,85,60,85,97,97,97,97,70,0,30,30,60,60,60,97,97
2012,6075,Independent,99,99,33,99,15,99,50,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6076,Weak Republican,50,50,55,40,50,50,60,50,6,50,60,50,50,50,0,50,20,50,70,70,50,50
2012,6077,Independent,50,50,20,50,40,50,0,50,50,50,50,50,50,50,0,50,50,0,50,50,50,50
2012,6078,Weak Democrat,40,30,35,85,70,15,0,40,0,50,50,50,50,85,50,30,50,0,40,40,30,50
2012,6079,Independent Democrat,99,99,55,99,60,99,50,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6080,Strong Democrat,99,99,68,99,85,99,50,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6081,Weak Republican,30,30,49,50,10,50,88,40,50,90,90,90,90,97,50,0,50,30,60,60,20,80
2012,6082,Independent,20,45,48,55,50,45,45,20,0,70,70,70,70,45,70,60,40,30,40,40,50,50
2012,6083,Weak Republican,99,99,55,99,25,99,85,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6084,Weak Democrat,15,30,33,50,50,15,15,60,50,60,60,60,60,85,70,50,50,15,50,50,50,60
2012,6085,Strong Democrat,15,60,49,85,97,30,0,70,0,97,97,97,97,97,97,50,70,15,85,85,70,97
2012,6086,Independent Republican,40,40,35,40,30,60,40,70,50,60,60,60,60,85,50,50,70,50,70,70,30,40
2012,6087,Strong Democrat,97,97,79,85,97,85,60,70,85,97,50,97,50,85,15,40,70,60,85,85,60,85
2012,6088,Weak Democrat,60,70,43,50,85,50,0,97,0,50,50,50,50,85,50,85,50,50,50,50,40,85
2012,6089,Strong Democrat,60,40,56,60,97,60,15,97,50,70,97,40,70,97,50,0,70,70,60,60,40,70
2012,6090,Strong Democrat,15,40,49,85,97,60,0,60,0,70,85,70,70,70,70,60,85,40,50,50,70,70
2012,6091,Weak Democrat,0,30,30,97,60,0,0,50,0,50,50,50,50,60,70,50,85,15,60,60,60,60
2012,6092,Independent,99,99,999,99,99,99,99,99,99,99,99,99,99,99,99,15,99,99,99,99,99,99
2012,6093,Weak Democrat,30,50,78,60,85,70,70,97,40,70,75,70,75,85,70,40,75,65,40,40,50,70
2012,6094,Strong Republican,40,40,43,30,15,50,70,80,80,70,70,70,70,50,50,40,50,60,30,30,50,70
2012,6095,Strong Republican,99,99,35,99,0,99,70,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6096,Independent Republican,50,50,50,50,50,50,50,70,50,50,50,50,50,85,50,50,60,50,70,70,40,60
2012,6097,Independent Democrat,30,40,45,30,60,50,30,50,50,40,70,60,50,85,50,30,40,30,30,30,40,40
2012,6098,Independent Republican,5,5,38,5,5,60,70,40,40,65,85,75,75,75,15,65,30,85,5,5,30,60
2012,6099,Weak Republican,30,30,50,50,40,60,60,70,50,70,70,70,70,80,50,35,50,60,40,40,40,80
2012,6100,Independent,0,0,999,0,99,0,99,0,0,50,50,0,50,0,0,0,0,0,0,0,0,0
2012,6101,Weak Democrat,30,30,43,55,70,10,15,95,40,55,50,95,60,75,45,70,45,25,40,40,55,85
2012,6102,Weak Democrat,99,99,30,99,60,99,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6103,Independent,40,15,50,50,50,85,50,97,97,85,85,85,85,97,50,85,50,40,97,97,60,97
2012,6104,Strong Democrat,75,80,15,50,15,60,15,70,70,85,70,65,70,90,15,75,90,50,70,70,85,80
2012,6105,Strong Democrat,40,70,68,50,85,60,50,70,70,70,60,50,50,70,50,50,60,40,80,80,60,60
2012,6106,Weak Republican,0,15,43,50,70,50,15,40,50,85,85,70,85,85,70,30,50,30,40,40,60,60
2012,6107,Independent,15,85,35,85,70,15,0,30,15,85,50,85,50,50,70,60,70,30,70,70,70,85
2012,6108,Strong Democrat,40,35,35,70,65,10,5,50,40,90,45,80,50,80,55,55,51,15,50,50,50,50
2012,6109,Strong Democrat,50,30,48,40,80,50,15,40,50,60,60,60,50,60,85,15,97,50,50,50,15,40
2012,6110,Independent,15,15,20,50,40,40,0,60,15,70,85,85,85,70,40,40,40,15,70,70,40,70
2012,6111,Strong Democrat,30,60,60,50,70,60,50,60,50,40,50,50,40,97,50,30,50,50,50,50,50,97
2012,6112,Weak Democrat,25,30,48,50,55,55,40,40,40,65,75,55,75,60,70,45,45,25,65,65,10,45
2012,6113,Independent,0,0,0,45,0,40,0,50,0,50,50,50,51,50,50,45,50,50,10,10,40,50
2012,6114,Strong Democrat,50,50,49,70,97,50,0,50,97,70,70,70,50,85,70,70,50,50,50,50,0,50
2012,6115,Independent Democrat,60,60,38,70,60,15,15,40,50,97,80,97,50,85,50,60,50,50,40,40,50,85
2012,6116,Independent,70,50,65,97,70,97,60,40,97,50,97,50,50,97,0,0,97,60,50,50,50,97
2012,6117,Independent Republican,40,40,50,30,50,40,50,50,15,50,50,40,50,50,50,30,60,70,30,30,30,50
2012,6118,Weak Democrat,0,50,50,97,60,0,40,97,50,50,50,50,50,50,80,50,0,50,0,0,50,50
2012,6119,Independent Democrat,50,55,60,55,75,45,45,60,50,95,95,85,85,85,75,55,45,20,55,55,60,75
2012,6120,Strong Democrat,40,70,43,70,70,30,15,70,15,85,85,85,85,85,85,40,70,40,70,70,50,85
2012,6121,Strong Republican,40,30,60,0,50,70,70,40,85,60,50,60,60,70,15,15,30,40,40,40,15,70
2012,6122,Weak Democrat,60,60,65,60,80,60,50,60,60,85,85,85,85,70,40,50,50,60,70,70,70,80
2012,6123,Strong Democrat,99,99,49,99,97,99,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6124,Independent Republican,70,40,43,0,0,70,85,85,97,50,60,50,50,97,0,0,0,70,0,0,40,70
2012,6125,Strong Democrat,20,30,65,30,80,20,50,40,50,50,70,70,70,30,50,70,30,0,30,30,97,97
2012,6126,Independent Democrat,40,40,43,15,85,30,0,30,30,90,40,60,40,30,50,0,30,0,30,30,50,97
2012,6127,Independent Democrat,30,20,45,65,60,50,30,50,25,50,75,60,60,80,50,40,55,65,50,50,65,50
2012,6128,Independent,50,50,50,50,50,50,50,50,50,15,70,15,15,50,50,15,50,50,50,50,50,50
2012,6129,Independent,60,60,50,50,52,50,48,45,45,97,97,97,97,97,97,32,52,30,70,70,40,80
2012,6130,Independent,65,70,60,70,60,70,60,70,45,70,70,70,70,85,80,65,70,50,85,85,65,85
2012,6131,Strong Republican,40,30,50,15,15,60,85,60,70,60,97,97,70,85,40,60,30,40,40,40,40,70
2012,6132,Weak Republican,40,60,45,30,30,60,60,40,15,15,85,15,60,60,40,15,40,15,60,60,15,30
2012,6133,Weak Republican,50,50,55,30,50,70,60,60,70,70,85,40,40,85,50,30,50,40,50,50,50,70
2012,6134,Independent,10,10,10,10,10,10,10,10,10,50,50,50,50,20,10,50,10,29,10,10,12,9
2012,6135,Weak Democrat,50,30,68,50,85,50,50,60,60,70,70,70,70,60,15,0,50,30,40,40,50,60
2012,6136,Independent Democrat,70,70,50,60,70,30,30,85,70,70,85,97,70,85,50,85,50,85,60,60,40,97
2012,6137,Independent,20,50,40,97,40,20,40,0,0,70,80,80,70,50,50,70,0,70,30,30,50,50
2012,6138,Strong Republican,15,15,35,0,0,97,70,97,40,30,97,40,85,85,0,0,15,85,40,40,15,50
2012,6139,Strong Democrat,65,50,48,50,65,50,30,50,50,50,50,50,50,75,75,50,25,50,95,95,25,50
2012,6140,Strong Republican,60,30,50,15,30,97,70,85,97,70,70,70,70,97,50,15,15,70,15,15,60,97
2012,6141,Weak Democrat,0,10,38,55,60,40,15,0,0,80,80,80,80,95,85,30,0,5,60,60,25,40
2012,6142,Independent,30,50,50,50,50,40,50,85,50,30,60,30,50,50,50,50,50,70,50,50,50,50
2012,6143,Strong Democrat,70,50,60,50,70,50,50,97,70,85,50,85,50,85,50,50,60,85,50,50,50,50
2012,6144,Independent,30,30,70,60,90,15,50,50,50,85,60,60,50,97,50,60,50,15,97,97,50,97
2012,6145,Weak Republican,0,0,45,30,20,40,70,90,50,50,50,50,50,85,50,40,50,70,15,15,15,60
2012,6146,Independent Republican,70,60,55,60,60,40,50,50,0,60,80,40,50,97,80,10,60,40,80,80,30,97
2012,6147,Independent,60,60,78,50,70,50,85,97,60,50,85,97,50,40,97,97,97,30,50,50,60,0
2012,6148,Independent,0,0,0,50,0,50,0,50,60,60,60,30,50,60,50,0,50,0,97,97,50,97
2012,6149,Strong Democrat,30,30,50,50,80,50,20,50,50,97,97,97,97,50,50,50,1,15,60,60,40,50
2012,6150,Strong Democrat,25,65,43,70,75,35,10,75,10,50,50,40,40,88,65,50,70,40,65,65,65,70
2012,6151,Weak Republican,70,30,68,15,50,70,85,50,50,70,97,30,97,70,85,15,30,70,50,50,0,15
2012,6152,Strong Democrat,50,97,49,50,97,0,0,50,0,30,80,90,30,97,97,80,50,50,0,0,0,0
2012,6153,Weak Republican,40,15,43,30,15,85,70,97,85,50,50,50,60,70,50,30,60,85,30,30,50,50
2012,6154,Strong Democrat,50,0,49,0,97,0,0,50,97,97,0,90,30,97,97,0,50,0,50,50,50,97
2012,6155,Independent,99,99,40,99,40,99,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6156,Independent Republican,15,0,30,0,0,70,60,60,60,97,97,97,97,30,50,0,15,60,0,0,30,30
2012,6157,Strong Republican,40,5,50,0,15,75,85,75,75,30,75,40,65,80,30,0,10,75,0,0,40,50
2012,6158,Weak Democrat,99,99,45,99,60,99,30,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6159,Independent Democrat,15,15,45,40,50,40,40,40,15,85,70,85,85,60,85,30,60,30,40,40,50,40
2012,6160,Strong Democrat,60,70,49,70,97,60,0,50,70,85,60,70,50,85,50,50,70,50,85,85,70,85
2012,6161,Independent,50,40,50,50,50,50,50,60,30,85,85,50,50,70,70,50,60,30,50,50,50,70
2012,6162,Independent Republican,50,35,40,10,30,85,50,85,85,88,70,88,88,75,75,0,40,70,65,65,70,85
2012,6163,Independent Democrat,15,15,59,70,72,60,45,85,35,97,97,97,97,97,95,52,60,60,70,70,85,80
2012,6164,Strong Democrat,99,99,49,99,97,99,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6165,Strong Democrat,50,50,74,50,97,50,50,50,50,50,50,50,50,60,50,50,50,50,97,97,50,50
2012,6166,Independent,75,30,63,0,40,90,85,97,70,50,97,50,90,97,50,0,60,5,60,60,0,85
2012,6167,Strong Republican,99,99,56,99,15,99,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6168,Independent Democrat,15,20,50,75,70,60,30,85,70,80,75,80,80,90,75,65,80,70,80,80,70,80
2012,6169,Weak Republican,70,40,78,60,70,85,85,30,85,70,85,70,70,85,0,30,70,60,60,60,50,97
2012,6170,Independent,0,0,49,97,97,0,0,0,0,0,0,0,0,97,97,0,97,0,50,50,0,97
2012,6171,Weak Democrat,99,99,55,99,60,99,50,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6172,Independent,99,99,5,99,0,99,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6173,Strong Republican,70,60,68,50,50,85,85,85,70,97,85,85,50,60,40,70,40,50,50,50,50,70
2012,6174,Weak Democrat,50,99,55,99,80,50,30,20,99,97,97,97,97,90,50,20,40,50,99,99,90,95
2012,6175,Strong Democrat,50,85,49,15,97,50,0,15,85,97,97,97,15,50,0,97,50,50,0,0,50,50
2012,6176,Strong Democrat,70,60,53,60,90,50,15,50,30,80,60,60,60,80,50,50,50,30,40,40,70,70
2012,6177,Strong Democrat,15,40,64,50,97,40,30,50,50,90,85,85,70,70,40,60,60,60,70,70,60,85
2012,6178,Independent,99,99,70,99,70,99,70,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6179,Strong Democrat,40,70,55,50,80,40,30,50,60,75,65,50,50,85,35,75,50,65,50,50,50,60
2012,6180,Strong Democrat,60,60,43,60,70,50,15,60,50,50,50,50,50,70,50,40,50,50,60,60,50,60
2012,6181,Strong Republican,40,40,63,15,40,85,85,70,85,95,97,95,97,85,40,70,30,80,15,15,40,60
2012,6182,Strong Democrat,15,25,30,90,55,10,5,25,20,75,75,75,75,60,75,65,85,25,90,90,80,90
2012,6183,Independent Democrat,40,0,50,60,60,15,40,0,0,50,50,50,50,97,50,50,50,0,90,90,50,97
2012,6184,Strong Democrat,50,40,49,40,97,50,0,75,0,65,75,75,75,50,50,60,40,20,50,50,50,50
2012,6185,Strong Democrat,99,99,56,99,97,99,15,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6186,Strong Democrat,60,70,45,40,90,40,0,70,60,90,85,75,75,70,70,70,50,40,50,50,70,85
2012,6187,Weak Democrat,30,50,50,40,50,70,50,85,70,70,85,70,80,97,0,50,40,60,90,90,80,60
2012,6188,Strong Democrat,20,25,38,75,60,40,15,85,20,85,85,85,85,85,50,30,85,10,75,75,50,50
2012,6189,Weak Democrat,70,70,73,60,85,70,60,70,70,85,70,85,85,70,60,70,70,60,70,70,70,70
2012,6190,Independent Republican,97,97,84,97,70,97,97,97,97,0,97,0,97,97,0,0,97,97,97,97,0,97
2012,6191,Weak Republican,50,45,63,45,40,75,85,50,50,50,70,50,50,50,40,40,45,60,35,35,20,30
2012,6192,Strong Democrat,70,85,74,70,97,85,50,85,99,70,85,85,70,85,85,85,99,85,85,85,85,85
2012,6193,Independent Democrat,50,50,43,75,85,30,0,85,50,97,70,97,85,75,85,85,75,30,50,50,75,75
2012,6194,Strong Democrat,60,60,43,50,70,60,15,90,30,70,97,85,50,85,50,85,60,60,85,85,40,70
2012,6195,Strong Democrat,97,97,74,50,97,50,50,85,50,97,97,97,97,85,50,97,50,85,50,50,50,97
2012,6196,Strong Democrat,50,50,50,50,70,50,30,85,50,50,50,50,50,85,50,50,50,50,50,50,15,85
2012,6197,Strong Republican,50,40,50,0,15,85,85,60,85,50,50,40,50,50,15,10,15,50,50,50,40,50
2012,6198,Weak Republican,30,30,50,0,30,97,70,70,97,30,97,65,80,90,0,0,15,60,15,15,0,40
2012,6199,Weak Republican,60,60,55,40,40,60,70,85,60,70,80,70,70,60,0,15,40,70,30,30,40,60
2012,6200,Independent,30,30,65,70,70,70,60,60,60,70,70,50,70,85,70,50,70,60,70,70,85,85
2012,6201,Weak Democrat,40,50,55,99,70,99,40,99,99,70,97,60,85,85,40,50,99,50,50,50,50,85
2012,6202,Weak Democrat,60,70,70,85,70,40,70,50,50,60,60,60,60,97,30,60,50,60,50,50,60,60
2012,6203,Independent,1,40,45,50,55,50,35,70,5,90,90,97,90,85,50,90,60,45,55,55,40,70
2012,6204,Independent,15,50,40,40,40,30,40,0,0,70,70,70,70,85,0,15,30,70,85,85,0,50
2012,6205,Strong Republican,15,30,49,15,0,80,97,40,50,30,85,85,50,50,30,40,50,50,40,40,15,50
2012,6206,Independent,30,30,50,50,50,50,50,60,40,50,50,50,50,60,50,30,50,40,30,30,50,50
2012,6207,Strong Democrat,40,60,50,85,85,30,15,40,0,70,85,70,85,97,85,70,85,40,60,60,60,70
2012,6208,Weak Republican,15,50,50,50,30,50,70,0,50,70,97,15,50,50,60,0,50,60,0,0,50,60
2012,6209,Strong Republican,30,30,35,30,0,70,70,70,50,70,70,70,70,60,50,40,40,60,15,15,60,60
2012,6210,Strong Democrat,30,40,43,80,70,35,15,85,40,70,70,70,70,90,90,60,90,40,50,50,60,80
2012,6211,Weak Republican,99,99,50,99,40,99,60,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6212,Weak Republican,40,40,58,50,30,50,85,60,50,60,70,70,70,70,50,40,40,70,15,15,30,50
2012,6213,Independent Democrat,0,30,30,97,60,0,0,0,0,50,40,50,50,85,70,30,15,0,85,85,85,85
2012,6214,Weak Democrat,99,99,40,99,50,99,30,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6215,Independent Democrat,60,30,50,50,50,50,50,50,50,97,97,97,97,75,60,0,50,50,40,40,50,60
2012,6216,Strong Democrat,50,50,49,99,97,99,0,50,50,50,50,50,50,85,85,50,50,85,50,50,85,97
2012,6217,Independent Democrat,70,60,65,70,70,40,60,60,50,40,70,70,70,80,80,15,80,60,90,90,70,60
2012,6218,Weak Democrat,35,15,50,70,60,45,40,70,45,50,85,40,50,85,50,30,70,5,30,30,45,50
2012,6219,Weak Republican,40,40,45,30,40,60,50,50,50,50,50,50,50,50,50,30,40,50,50,50,50,50
2012,6220,Independent Republican,80,25,50,20,30,70,70,65,45,65,75,65,65,80,30,35,40,65,25,25,35,50
2012,6221,Strong Republican,70,60,50,70,30,85,70,85,50,40,85,0,50,97,30,15,30,85,40,40,40,60
2012,6222,Weak Republican,15,0,35,0,0,85,70,60,0,70,50,15,70,60,50,0,30,30,15,15,15,50
2012,6223,Independent Republican,40,50,45,60,40,50,50,50,15,50,60,50,60,60,60,30,40,60,15,15,15,40
2012,6224,Strong Republican,50,60,50,50,15,60,85,70,70,50,85,50,50,70,0,0,50,50,30,30,50,70
2012,6225,Strong Democrat,85,60,78,40,85,50,70,15,15,85,85,85,85,70,50,85,15,97,15,15,50,97
2012,6226,Strong Democrat,30,30,43,85,70,15,15,50,0,65,60,65,65,95,97,40,95,0,90,90,30,65
2012,6227,Independent,50,50,50,70,50,50,50,40,15,50,50,50,50,50,50,40,40,50,60,60,50,50
2012,6228,Weak Republican,15,15,45,10,30,70,60,40,40,40,60,60,70,75,50,30,30,60,10,10,30,75
2012,6229,Independent,0,15,50,60,40,15,60,85,0,70,60,85,85,85,85,85,85,15,15,15,40,85
2012,6230,Independent Democrat,0,0,30,70,60,15,0,15,0,50,50,55,50,70,50,50,60,15,40,40,50,50
2012,6231,Weak Republican,30,30,43,0,15,60,70,50,40,40,85,60,85,70,20,40,15,60,0,0,15,50
2012,6232,Weak Republican,10,10,35,10,10,75,60,50,66,80,90,80,70,97,15,25,10,75,20,20,50,88
2012,6233,Independent,0,0,43,0,15,85,70,10,30,97,97,97,97,95,60,15,0,85,0,0,15,60
2012,6234,Weak Democrat,50,40,60,60,70,50,50,60,60,70,70,70,70,70,60,70,70,50,50,50,60,85
2012,6235,Independent Republican,50,30,58,40,30,85,85,85,85,85,97,15,15,50,15,15,50,50,50,50,85,85
2012,6236,Weak Democrat,50,50,43,40,85,50,0,50,50,15,60,50,15,60,15,40,50,15,97,97,40,50
2012,6237,Weak Democrat,25,70,50,78,70,39,30,60,30,35,50,60,70,50,66,60,62,30,35,35,35,40
2012,6238,Independent Republican,0,0,35,50,0,50,70,85,0,40,97,85,60,97,50,0,0,85,0,0,0,50
2012,6239,Weak Democrat,45,60,43,75,65,40,20,65,25,75,75,75,75,80,80,50,85,30,60,60,50,65
2012,6240,Independent,50,50,3,60,0,70,5,97,70,60,70,50,40,85,30,50,85,0,30,30,50,70
2012,6241,Independent Democrat,15,60,50,70,85,40,15,70,0,80,85,85,70,85,50,80,50,60,70,70,70,85
2012,6242,Independent Republican,55,50,68,25,60,75,75,95,70,70,75,70,50,85,50,20,65,60,40,40,30,80
2012,6243,Strong Democrat,70,70,54,85,77,50,30,80,80,85,70,75,85,85,80,70,80,60,80,80,80,85
2012,6244,Independent Republican,50,50,50,50,50,40,50,60,50,40,50,40,50,70,50,50,60,60,50,50,40,50
2012,6245,Weak Democrat,40,70,63,70,85,70,40,70,50,97,85,85,70,85,40,70,50,70,70,70,60,85
2012,6246,Strong Republican,99,99,43,99,15,99,70,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6247,Independent Democrat,65,70,50,75,70,45,30,60,55,85,70,70,70,85,30,40,70,70,80,80,60,75
2012,6248,Weak Democrat,60,60,79,50,97,85,60,85,70,85,70,85,50,85,40,85,60,60,50,50,70,85
2012,6249,Independent Republican,0,0,30,50,30,60,30,70,50,40,50,15,40,85,40,0,40,40,40,40,30,70
2012,6250,Independent Democrat,50,60,50,60,60,60,40,50,60,50,60,30,50,70,60,30,50,40,50,50,40,60
2012,6251,Independent Republican,40,15,45,50,30,50,60,70,80,50,80,70,75,90,50,40,50,85,10,10,3,30
2012,6252,Weak Democrat,60,70,45,50,50,50,40,85,70,85,70,85,40,70,70,75,70,60,50,50,70,85
2012,6253,Strong Democrat,40,60,58,70,85,70,30,70,30,80,75,70,70,70,70,55,85,60,60,60,60,70
2012,6254,Weak Republican,45,40,50,15,30,75,70,90,70,70,80,60,75,70,15,10,15,60,40,40,55,70
2012,6255,Strong Democrat,75,85,15,65,15,40,15,97,97,97,97,70,75,90,85,85,75,97,90,90,70,90
2012,6256,Strong Democrat,80,75,55,85,97,50,12,80,40,97,97,97,60,90,20,60,80,60,97,97,50,25
2012,6257,Strong Democrat,6,60,53,76,75,15,30,30,15,10,97,88,4,78,50,5,44,40,50,50,50,50
2012,6258,Independent Democrat,40,70,50,60,60,50,40,60,15,70,70,70,70,85,60,50,60,30,85,85,50,70
2012,6259,Independent Republican,50,50,55,50,50,85,60,50,70,60,85,60,50,70,15,0,50,50,70,70,40,70
2012,6260,Weak Republican,50,60,60,40,50,50,70,70,30,30,85,60,30,50,30,40,70,70,30,30,15,50
2012,6261,Independent,40,30,50,50,45,50,55,50,50,50,50,50,50,70,50,40,50,45,60,60,50,70
2012,6262,Strong Democrat,80,75,56,80,97,80,15,85,50,85,85,60,50,97,95,0,40,97,85,85,60,85
2012,6263,Strong Republican,30,15,30,0,0,97,60,90,97,70,97,85,70,50,0,70,15,85,30,30,50,70
2012,6264,Strong Democrat,50,70,43,85,85,0,0,50,15,97,50,40,60,85,85,30,50,30,50,50,85,85
2012,6265,Independent Democrat,40,40,63,85,85,60,40,97,97,60,85,50,70,85,50,40,70,40,70,70,50,60
2012,6266,Strong Democrat,99,99,50,99,70,99,30,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6267,Independent Democrat,30,30,43,85,85,15,0,15,0,85,60,85,85,85,85,85,85,15,70,70,70,85
2012,6268,Strong Republican,97,85,49,50,0,60,97,60,50,97,97,70,85,70,50,0,85,70,60,60,50,97
2012,6269,Independent Republican,15,40,50,40,40,70,60,50,60,70,85,70,70,85,50,60,60,60,40,40,40,50
2012,6270,Strong Democrat,30,15,30,50,60,50,0,60,50,30,70,70,70,85,0,30,50,40,85,85,40,85
2012,6271,Weak Democrat,60,60,50,70,70,60,30,60,15,85,85,85,85,97,85,50,85,40,70,70,85,85
2012,6272,Weak Democrat,95,95,50,40,50,80,50,50,15,97,97,97,97,97,0,90,90,50,50,50,95,97
2012,6273,Independent Republican,50,40,35,50,30,60,40,70,60,90,90,75,65,65,60,60,40,50,50,50,50,80
2012,6274,Weak Republican,99,99,53,99,30,99,75,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6275,Independent,0,0,50,50,50,50,50,50,0,50,50,50,50,60,40,30,40,40,0,0,30,60
2012,6276,Independent,15,0,50,70,50,50,50,60,15,50,70,50,40,85,50,0,30,40,15,15,30,60
2012,6277,Strong Republican,35,35,40,15,10,60,70,75,50,60,60,60,60,90,50,40,0,50,35,35,50,60
2012,6278,Independent Democrat,40,60,30,70,60,40,0,50,15,70,70,75,70,70,70,75,55,40,60,60,70,70
2012,6279,Strong Republican,10,10,28,0,0,97,55,80,95,50,50,50,50,70,15,40,30,75,10,10,20,40
2012,6280,Independent,70,30,65,50,60,85,70,85,30,40,70,30,40,97,85,0,60,70,40,40,30,85
2012,6281,Strong Republican,50,0,49,0,0,97,97,97,97,90,90,90,50,97,0,0,0,97,0,0,0,50
2012,6282,Strong Democrat,40,40,55,50,70,40,40,40,50,50,50,50,50,40,50,15,30,50,50,50,50,75
2012,6283,Independent,0,85,55,70,60,70,50,97,97,50,25,60,36,85,0,59,85,60,85,85,70,70
2012,6284,Strong Democrat,30,40,35,97,70,30,0,60,0,90,90,85,90,60,97,80,97,70,60,60,60,70
2012,6285,Independent,30,50,999,97,99,0,99,0,0,99,99,99,99,97,97,99,50,0,97,97,50,97
2012,6286,Strong Republican,50,40,43,50,0,50,85,85,50,40,70,60,40,85,0,15,60,0,40,40,0,70
2012,6287,Independent,70,50,0,50,0,50,0,60,50,50,60,50,50,70,50,50,60,50,50,50,50,50
2012,6288,Strong Democrat,89,90,50,66,50,69,50,44,50,30,60,40,80,69,0,70,45,64,30,30,40,17
2012,6289,Weak Democrat,40,40,48,60,70,40,25,40,40,50,50,50,50,85,85,40,50,50,40,40,50,60
2012,6290,Independent Republican,0,0,50,15,15,60,85,80,30,70,70,70,70,60,0,15,30,60,0,0,0,60
2012,6291,Strong Republican,45,40,60,30,50,75,70,90,50,97,97,97,97,97,97,70,50,50,20,20,97,97
2012,6292,Strong Democrat,15,15,48,50,85,50,10,40,50,90,85,85,85,85,0,60,50,50,70,70,70,90
2012,6293,Strong Democrat,40,40,69,50,97,50,40,70,50,50,90,60,50,80,50,0,50,50,50,50,60,80
2012,6294,Weak Republican,45,50,60,40,60,85,60,60,97,50,50,50,50,90,40,0,40,65,60,60,50,70
2012,6295,Strong Democrat,99,99,73,99,85,99,60,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6296,Independent,60,70,43,40,15,50,70,85,70,70,60,97,60,85,85,97,40,30,85,85,85,97
2012,6297,Independent Republican,40,30,50,15,50,85,50,70,85,70,70,70,85,85,40,30,50,85,50,50,50,97
2012,6298,Weak Democrat,50,50,40,60,50,45,30,85,15,65,70,70,70,60,60,50,75,50,40,40,40,50
2012,6299,Weak Republican,50,50,55,50,50,50,60,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2012,6300,Strong Democrat,40,50,43,80,85,40,0,30,15,86,70,60,78,60,90,60,30,60,40,40,0,85
2012,6301,Strong Republican,99,99,35,99,0,99,70,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,6302,Independent,60,60,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
